route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"T1","26HIV03-T1T2T3-Samedi-00","438341","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV03-T1T2T3-Semaine-05","438342","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26ETE01-T1T2T3-Semaine-00","438343","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV02-T1T2T3-Semaine-03","438344","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV02-T1T2T3-Samedi-00","438346","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26ETE01-T1T2T3-Samedi-00","438347","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV03-T1T2T3-Semaine-05","438348","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV02-T1T2T3-Semaine-03","438350","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV02-T1T2T3-Semaine-03","438351","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV03-T1T2T3-Semaine-05","438353","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV03-T1T2T3-Semaine-05","438355","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV02-T1T2T3-Semaine-03","438356","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV02-T1T2T3-Dimanche-02","438357","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","438358","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26HIV03-T1T2T3-Dimanche-00","438359","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26ETE01-T1T2T3-Dimanche-10","438361","HEROUVILLE St-Clair",,1,,"14008",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202936-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009266","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202938-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009266","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202940-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009266","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202942-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009266","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202944-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009266","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202946-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009266","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202948-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009266","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202950-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009266","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202952-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009266","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202956-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009263","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202958-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009263","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202960-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009271","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202962-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009271","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202964-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009271","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202966-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009271","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203005-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009265","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203007-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009265","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203009-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009265","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203012-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009263","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203014-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009263","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203016-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009263","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203018-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009263","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203020-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009263","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203022-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009263","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203024-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009267","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203028-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009264","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203030-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009264","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203032-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009264","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203034-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009264","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203036-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009264","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203038-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009264","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203043-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009269","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203045-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009269","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203047-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009269","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203164-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009265","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203222-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009271","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203288-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009265","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203289-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009269","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203290-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009266","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203291-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009264","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203292-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009267","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203317-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009269","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203344-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203346-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009279","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203348-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009279","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203350-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009279","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203352-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009279","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203354-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009279","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203356-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009279","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203359-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203361-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009278","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203363-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009278","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203365-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009278","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203382-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009276","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203384-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009276","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203386-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009276","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203389-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009280","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203391-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009280","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203393-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009280","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203395-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009280","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203397-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009280","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203399-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009280","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203401-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009280","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203404-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203406-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203408-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203410-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203412-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203414-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203416-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203418-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203420-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203440-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009275","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203442-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009275","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203444-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009275","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203447-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203449-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203451-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203453-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203455-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203457-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203459-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203461-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203463-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203465-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009286","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203732-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009297","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203733-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009294","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203734-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009294","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203735-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009297","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203737-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009291","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203738-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009291","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203857-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009291","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203858-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009297","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203859-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009294","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203860-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009291","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203861-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009297","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203862-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009294","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203863-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009291","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203864-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009297","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203865-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009294","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203866-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009291","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203867-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009297","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203868-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009294","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203869-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009291","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203870-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009297","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203913-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009294","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203930-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009297","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261652-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013536","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261653-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013550","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261654-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013551","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261730-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013550","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261731-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013535","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261733-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013551","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261736-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013536","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261740-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013534","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261743-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013534","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261759-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013550","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261760-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013551","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261761-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013544","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261768-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013542","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261780-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013539","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261781-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013551","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261793-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013541","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261798-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013536","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261801-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013534","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261810-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013551","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
